,Date,Open_price,Day_high,Day_low,Closing_price,Currency Pair
2867,2015-11-06,71.71720,71.77820,70.74960,71.04000,EUR/INR
2868,2015-11-09,70.99100,71.68570,70.91820,71.50180,EUR/INR
2869,2015-11-10,71.51670,71.54230,70.73690,71.01800,EUR/INR
2870,2015-11-11,71.01600,71.37080,70.89230,71.02020,EUR/INR
2871,2015-11-12,71.18670,71.47980,70.71180,71.38970,EUR/INR
2872,2015-11-13,71.38410,71.48450,70.88060,71.18580,EUR/INR
2873,2015-11-16,70.87860,71.13500,70.47330,70.53980,EUR/INR
2874,2015-11-17,70.53160,70.68110,70.14540,70.25500,EUR/INR
2875,2015-11-18,70.23250,70.79730,70.19130,70.50170,EUR/INR
2876,2015-11-19,70.59990,71.24140,70.49200,70.92900,EUR/INR
2877,2015-11-20,70.92600,70.94220,70.31930,70.33810,EUR/INR
2878,2015-11-23,70.32850,70.69790,70.05000,70.57780,EUR/INR
2879,2015-11-24,70.56520,70.87200,70.41400,70.60000,EUR/INR
2880,2015-11-25,70.67930,70.79230,70.15810,70.47530,EUR/INR
2881,2015-11-26,70.47090,70.76630,70.41500,70.66680,EUR/INR
2882,2015-11-27,70.79660,71.00850,70.47200,70.91750,EUR/INR
2883,2015-11-30,70.72500,70.79500,70.17610,70.28790,EUR/INR
2884,2015-12-01,70.28390,70.74560,70.20100,70.66910,EUR/INR
2885,2015-12-02,70.66880,70.81310,70.26610,70.58430,EUR/INR
2886,2015-12-03,70.58330,73.39270,70.27700,73.06050,EUR/INR
2887,2015-12-04,73.04880,73.22540,72.28350,72.50460,EUR/INR
2888,2015-12-07,72.59830,72.59830,71.93700,72.34120,EUR/INR
2889,2015-12-08,72.34350,72.84650,72.31400,72.75510,EUR/INR
2890,2015-12-09,72.75150,73.75550,72.65800,73.68290,EUR/INR
2891,2015-12-10,73.67390,73.71790,72.93720,72.98960,EUR/INR
2892,2015-12-11,72.99630,73.86250,72.88200,73.73610,EUR/INR
2893,2015-12-14,73.61530,74.16870,73.26100,73.75550,EUR/INR
2894,2015-12-15,73.75220,74.13790,72.89800,73.09040,EUR/INR
2895,2015-12-16,73.09410,73.27520,72.48210,72.64880,EUR/INR
2896,2015-12-17,72.40070,72.49930,71.61050,71.90690,EUR/INR
2897,2015-12-18,71.90520,72.18880,71.57000,72.04580,EUR/INR
2898,2015-12-21,72.04980,72.52560,71.85300,72.27450,EUR/INR
2899,2015-12-22,72.24570,72.74400,72.19900,72.51980,EUR/INR
2900,2015-12-23,72.52080,72.57470,71.94290,72.16660,EUR/INR
2901,2015-12-24,72.15770,72.59690,72.09500,72.34830,EUR/INR
2902,2015-12-25,72.60550,72.62500,72.27450,72.44470,EUR/INR
2903,2015-12-28,72.35370,72.74310,72.28000,72.61600,EUR/INR
2904,2015-12-29,72.62330,72.97430,72.21840,72.36530,EUR/INR
2905,2015-12-30,72.37090,72.68920,72.36900,72.60870,EUR/INR
2906,2015-12-31,72.55250,72.65290,71.92480,72.20580,EUR/INR
2907,2016-01-01,72.15100,72.15100,71.79070,71.81750,EUR/INR
2908,2016-01-04,72.11520,72.85820,71.71390,72.10280,EUR/INR
2909,2016-01-05,72.09650,72.16820,71.27760,71.54300,EUR/INR
2910,2016-01-06,71.53860,72.04660,71.43860,71.93770,EUR/INR
2911,2016-01-07,71.92550,73.09490,71.83970,73.08720,EUR/INR
2912,2016-01-08,73.09420,73.12580,72.36070,73.00340,EUR/INR
2913,2016-01-11,73.19710,73.25460,72.47940,72.52250,EUR/INR
2914,2016-01-12,72.51080,72.98590,72.33630,72.56590,EUR/INR
2915,2016-01-13,72.39640,72.83790,72.17740,72.80410,EUR/INR
2916,2016-01-14,72.80710,73.62290,72.75690,73.27710,EUR/INR
2917,2016-01-15,73.22280,74.47310,73.07520,74.04740,EUR/INR
2918,2016-01-18,74.01420,74.10710,73.41990,73.77780,EUR/INR
2919,2016-01-19,73.76450,74.07990,73.34220,73.90790,EUR/INR
2920,2016-01-20,73.92580,74.71550,73.87770,74.10190,EUR/INR
2921,2016-01-21,74.11310,74.35020,73.32480,73.84430,EUR/INR
2922,2016-01-22,73.62510,73.73360,72.91960,72.95740,EUR/INR
2923,2016-01-25,72.93920,73.52750,72.91660,73.48620,EUR/INR
2924,2016-01-26,73.48690,73.70110,73.42610,73.55850,EUR/INR
2925,2016-01-27,73.56430,74.31940,73.52440,74.31940,EUR/INR
2926,2016-01-28,74.30130,74.70840,73.96630,74.43570,EUR/INR
2927,2016-01-29,74.46950,74.57640,73.37520,73.51900,EUR/INR
2928,2016-02-01,73.55350,74.08450,73.32180,73.98400,EUR/INR
2929,2016-02-02,73.96380,74.39800,73.87010,74.19840,EUR/INR
2930,2016-02-03,74.27410,75.69460,74.16620,75.42480,EUR/INR
2931,2016-02-04,75.36300,75.83160,75.03650,75.67310,EUR/INR
2932,2016-02-05,75.67410,75.87750,75.27640,75.70500,EUR/INR
2933,2016-02-08,75.59370,76.27150,75.43670,76.18580,EUR/INR
2934,2016-02-09,76.18960,76.98820,75.84220,76.67410,EUR/INR
2935,2016-02-10,76.66020,76.88100,75.97640,76.56670,EUR/INR
2936,2016-02-11,76.57960,77.82980,76.55450,77.41640,EUR/INR
2937,2016-02-12,77.41200,77.48560,76.49890,76.68070,EUR/INR
2938,2016-02-15,76.53770,76.56420,75.93300,76.10830,EUR/INR
2939,2016-02-16,76.11920,76.56200,76.00030,76.29240,EUR/INR
2940,2016-02-17,76.31190,76.72490,76.00970,76.05310,EUR/INR
2941,2016-02-18,76.06710,76.38000,75.84700,76.16320,EUR/INR
2942,2016-02-19,76.13720,76.53190,76.12550,76.48540,EUR/INR
2943,2016-02-22,76.21210,76.30490,75.48240,75.57800,EUR/INR
2944,2016-02-23,75.59620,75.87750,75.27180,75.57910,EUR/INR
2945,2016-02-24,75.57500,75.68750,75.13610,75.52500,EUR/INR
2946,2016-02-25,75.56760,76.07840,75.47090,75.90060,EUR/INR
2947,2016-02-26,75.88160,76.16810,75.03630,75.27280,EUR/INR
2948,2016-02-29,75.15640,75.27210,74.10980,74.27080,EUR/INR
2949,2016-03-01,74.27290,74.38270,73.38390,73.56830,EUR/INR
2950,2016-03-02,73.57000,73.67200,73.06320,73.30020,EUR/INR
2951,2016-03-03,73.28100,73.79310,73.10130,73.56220,EUR/INR
2952,2016-03-04,73.56020,74.01080,73.22020,73.70450,EUR/INR
2953,2016-03-07,73.73710,73.95360,73.50050,73.75560,EUR/INR
2954,2016-03-08,73.76700,74.44750,73.74590,74.11120,EUR/INR
2955,2016-03-09,74.10510,74.21880,73.55610,73.89640,EUR/INR
2956,2016-03-10,73.87050,75.47010,72.67710,75.38420,EUR/INR
2957,2016-03-11,75.20390,75.21230,74.29610,74.70940,EUR/INR
2958,2016-03-14,74.78070,74.88360,74.42360,74.58550,EUR/INR
2959,2016-03-15,74.57870,74.97060,74.48200,74.88200,EUR/INR
2960,2016-03-16,74.87830,75.36660,74.44050,75.22950,EUR/INR
2961,2016-03-17,75.02800,75.63460,74.97930,75.24050,EUR/INR
2962,2016-03-18,75.41600,75.44170,74.77850,74.91200,EUR/INR
2963,2016-03-21,74.93160,75.04920,74.66220,74.81210,EUR/INR
2964,2016-03-22,74.81110,75.03920,74.65040,74.82520,EUR/INR
2965,2016-03-23,74.87290,74.98220,74.47140,74.76970,EUR/INR
2966,2016-03-24,74.74560,74.84360,74.63280,74.81960,EUR/INR
2967,2016-03-25,74.72420,74.74160,74.44140,74.71050,EUR/INR
2968,2016-03-28,74.65010,74.70340,74.25650,74.58000,EUR/INR
2969,2016-03-29,74.57870,75.00320,74.28300,74.94600,EUR/INR
2970,2016-03-30,74.98680,75.43510,74.93140,75.23820,EUR/INR
2971,2016-03-31,75.24220,75.62020,74.97880,75.41940,EUR/INR
2972,2016-04-01,75.40250,75.86940,75.29160,75.64060,EUR/INR
2973,2016-04-04,75.60450,75.72090,75.14260,75.24840,EUR/INR
2974,2016-04-05,75.24710,75.87140,75.21460,75.74730,EUR/INR
2975,2016-04-06,75.60320,76.15190,75.45510,75.94200,EUR/INR
2976,2016-04-07,75.94070,76.10920,75.51690,75.89510,EUR/INR
2977,2016-04-08,75.87510,76.05480,75.62620,75.87070,EUR/INR
2978,2016-04-11,75.91760,76.17520,75.47840,75.70070,EUR/INR
2979,2016-04-12,75.70300,76.20830,75.40830,75.48570,EUR/INR
2980,2016-04-13,75.48700,75.61100,75.00270,75.12510,EUR/INR
2981,2016-04-14,75.12330,75.12330,74.86500,74.94850,EUR/INR
2982,2016-04-15,74.97050,75.34950,74.87870,75.23020,EUR/INR
2983,2016-04-18,75.18360,75.42950,75.12870,75.14860,EUR/INR
2984,2016-04-19,75.15230,75.64490,75.10770,75.14270,EUR/INR
2985,2016-04-20,75.16050,75.41350,74.70890,74.76940,EUR/INR
2986,2016-04-21,74.77670,75.49390,74.70400,74.98970,EUR/INR
2987,2016-04-22,74.99110,75.22570,74.66690,74.85810,EUR/INR
2988,2016-04-25,74.82060,75.20530,74.81960,75.13790,EUR/INR
2989,2016-04-26,75.13490,75.54940,74.92590,75.02850,EUR/INR
2990,2016-04-27,75.10020,75.46930,75.05600,75.13940,EUR/INR
2991,2016-04-28,75.38890,75.59290,75.22180,75.36400,EUR/INR
2992,2016-04-29,75.36200,76.09010,75.30380,76.00810,EUR/INR
2993,2016-05-02,76.15020,76.58360,75.30380,76.50360,EUR/INR
2994,2016-05-03,76.50360,77.00350,75.30380,76.51510,EUR/INR
2995,2016-05-04,76.52840,76.78590,75.30380,76.59360,EUR/INR
2996,2016-05-05,76.59160,76.61530,75.76570,75.89080,EUR/INR
2997,2016-05-06,75.89880,76.24680,75.83640,75.88830,EUR/INR
2998,2016-05-09,75.85400,76.08470,75.64480,75.94260,EUR/INR
2999,2016-05-10,75.94260,76.03450,75.70500,75.80100,EUR/INR
3000,2016-05-11,75.78460,76.23430,75.77230,76.04790,EUR/INR
3001,2016-05-12,76.05160,76.12570,75.81860,75.89710,EUR/INR
3002,2016-05-13,75.90440,75.99330,75.45610,75.61530,EUR/INR
3003,2016-05-16,75.66550,75.84440,75.47520,75.64690,EUR/INR
3004,2016-05-17,75.64760,75.84060,75.42740,75.52550,EUR/INR
3005,2016-05-18,75.53050,75.72410,75.13550,75.13550,EUR/INR
3006,2016-05-19,75.36970,75.83840,75.33960,75.56990,EUR/INR
3007,2016-05-20,75.56760,75.81660,75.39390,75.71150,EUR/INR
3008,2016-05-23,75.70420,75.87280,75.41410,75.67570,EUR/INR
3009,2016-05-24,75.68120,76.01350,75.34960,75.44590,EUR/INR
3010,2016-05-25,75.44690,75.52610,75.01240,75.03190,EUR/INR
3011,2016-05-26,75.03290,75.38760,74.89240,75.06700,EUR/INR
3012,2016-05-27,75.07400,75.14200,74.36750,74.40380,EUR/INR
3013,2016-05-30,74.42100,74.94820,74.34600,74.61320,EUR/INR
3014,2016-05-31,74.92120,75.13570,74.70000,74.73250,EUR/INR
3015,2016-06-01,74.74090,75.51570,74.59160,75.45300,EUR/INR
3016,2016-06-02,75.46340,75.63880,74.99990,75.02720,EUR/INR
3017,2016-06-03,75.01040,76.11990,74.89000,76.03270,EUR/INR
3018,2016-06-06,76.37570,76.37570,75.74200,75.92600,EUR/INR
3019,2016-06-07,75.92530,76.02770,75.65570,75.72840,EUR/INR
3020,2016-06-08,75.71840,75.97880,75.71840,75.81400,EUR/INR
3021,2016-06-09,75.82470,76.06030,75.43940,75.50550,EUR/INR
3022,2016-06-10,75.48780,75.68720,75.18250,75.37640,EUR/INR
3023,2016-06-13,75.31070,75.93990,75.23590,75.86770,EUR/INR
3024,2016-06-14,75.89520,75.93080,75.30550,75.50680,EUR/INR
3025,2016-06-15,75.51490,75.75090,75.21450,75.59090,EUR/INR
3026,2016-06-16,75.60320,75.95480,74.94260,75.56990,EUR/INR
3027,2016-06-17,75.62010,75.86260,75.23490,75.68730,EUR/INR
3028,2016-06-20,76.04250,76.91310,76.04250,76.45350,EUR/INR
3029,2016-06-21,76.44910,76.61450,76.06520,76.23250,EUR/INR
3030,2016-06-22,76.19720,76.43030,76.01850,76.37390,EUR/INR
3031,2016-06-23,76.47180,76.94880,75.96640,76.72080,EUR/INR
3032,2016-06-24,76.15880,76.21320,74.35300,75.44190,EUR/INR
3033,2016-06-27,74.96010,75.20710,74.57430,74.85550,EUR/INR
3034,2016-06-28,74.89690,75.40560,74.75440,75.18310,EUR/INR
3035,2016-06-29,75.16890,75.30560,74.75700,75.00680,EUR/INR
3036,2016-06-30,75.00470,75.32030,74.54670,74.94610,EUR/INR
3037,2016-07-01,74.97240,75.17770,74.65540,74.84030,EUR/INR
3038,2016-07-04,74.79790,74.96630,74.62020,74.95720,EUR/INR
3039,2016-07-05,74.89570,75.33630,74.56380,74.56640,EUR/INR
3040,2016-07-06,74.56380,74.95010,74.42020,74.87890,EUR/INR
3041,2016-07-07,74.74260,74.90000,74.54710,74.68050,EUR/INR
3042,2016-07-08,74.70580,74.82230,74.09550,74.24060,EUR/INR
3043,2016-07-11,74.18960,74.53660,73.98620,74.27430,EUR/INR
3044,2016-07-12,74.28070,74.67130,74.17710,74.19520,EUR/INR
3045,2016-07-13,74.20020,74.48020,74.15060,74.39780,EUR/INR
3046,2016-07-14,74.37300,74.72090,74.19390,74.31240,EUR/INR
3047,2016-07-15,74.28900,74.77440,74.00280,74.00280,EUR/INR
3048,2016-07-18,74.20370,74.45790,74.07750,74.38670,EUR/INR
3049,2016-07-19,74.31980,74.45960,73.95370,74.03450,EUR/INR
3050,2016-07-20,74.03850,74.07070,73.81030,74.00000,EUR/INR
3051,2016-07-21,74.00710,74.23620,73.86090,74.09010,EUR/INR
3052,2016-07-22,74.08470,74.13040,73.64110,73.77960,EUR/INR
3053,2016-07-25,73.70860,74.13660,73.65590,74.11940,EUR/INR
3054,2016-07-26,74.12110,74.23620,73.93670,74.01750,EUR/INR
3055,2016-07-27,74.06830,74.34650,73.72940,74.27100,EUR/INR
3056,2016-07-28,74.26290,74.55640,74.16480,74.25560,EUR/INR
3057,2016-07-29,74.27070,74.77280,74.18040,74.61540,EUR/INR
3058,2016-08-01,74.56740,74.62110,74.44500,74.49540,EUR/INR
3059,2016-08-02,74.51110,74.95600,74.49480,74.90560,EUR/INR
3060,2016-08-03,74.85590,75.09800,74.49390,74.55080,EUR/INR
3061,2016-08-04,74.57320,74.66930,74.30430,74.31230,EUR/INR
3062,2016-08-05,74.31570,74.51980,73.89250,74.09970,EUR/INR
3063,2016-08-08,74.06700,74.21040,73.97240,74.07790,EUR/INR
3064,2016-08-09,74.09870,74.36040,74.03170,74.24040,EUR/INR
3065,2016-08-10,74.37070,74.67110,74.31640,74.66310,EUR/INR
3066,2016-08-11,74.68910,74.73850,74.37610,74.37740,EUR/INR
3067,2016-08-12,74.39080,74.89730,74.33390,74.70660,EUR/INR
3068,2016-08-15,74.69920,74.91100,74.62640,74.80150,EUR/INR
3069,2016-08-16,74.78910,75.44720,74.71130,75.41210,EUR/INR
3070,2016-08-17,75.39470,75.67660,75.28590,75.52810,EUR/INR
3071,2016-08-18,75.59390,75.98850,75.49480,75.93430,EUR/INR
3072,2016-08-19,75.80970,76.05360,75.71640,76.03340,EUR/INR
3073,2016-08-22,75.92030,76.13940,75.70840,76.08130,EUR/INR
3074,2016-08-23,76.07450,76.23050,75.85810,75.86660,EUR/INR
3075,2016-08-24,75.86590,75.90740,75.43750,75.62990,EUR/INR
3076,2016-08-25,75.65230,75.79860,75.54520,75.64450,EUR/INR
3077,2016-08-26,75.64850,75.89150,75.02410,75.19500,EUR/INR
3078,2016-08-29,75.17890,75.32210,74.98680,75.16750,EUR/INR
3079,2016-08-30,75.18260,75.18660,74.74500,74.84020,EUR/INR
3080,2016-08-31,74.82100,74.91100,74.55210,74.71180,EUR/INR
3081,2016-09-01,74.70850,75.05030,74.52290,74.84220,EUR/INR
3082,2016-09-02,74.86730,75.09480,74.51250,74.51550,EUR/INR
3083,2016-09-05,74.27270,74.65580,74.10220,74.14240,EUR/INR
3084,2016-09-06,74.14680,74.72700,74.04120,74.54450,EUR/INR
3085,2016-09-07,74.53290,74.74790,74.27560,74.68210,EUR/INR
3086,2016-09-08,74.68380,75.21040,74.68380,74.95790,EUR/INR
3087,2016-09-09,74.96620,75.23320,74.83330,74.98490,EUR/INR
3088,2016-09-12,75.06910,75.32160,74.99290,75.05940,EUR/INR
3089,2016-09-13,75.07980,75.45370,74.93030,75.28370,EUR/INR
3090,2016-09-14,75.28710,75.43700,74.94040,75.13710,EUR/INR
3091,2016-09-15,75.11910,75.41420,75.09140,75.25780,EUR/INR
3092,2016-09-16,75.16310,75.25190,74.80910,74.88750,EUR/INR
3093,2016-09-19,74.89390,75.02480,74.63090,74.84950,EUR/INR
3094,2016-09-20,74.85160,75.09350,74.64540,74.72400,EUR/INR
3095,2016-09-21,74.72970,74.93800,74.59300,74.87810,EUR/INR
3096,2016-09-22,74.84190,75.10740,74.61990,74.68420,EUR/INR
3097,2016-09-23,74.68190,74.95020,74.60030,74.87820,EUR/INR
3098,2016-09-26,74.91510,75.26470,74.74330,74.92840,EUR/INR
3099,2016-09-27,74.91300,74.95280,74.48180,74.61200,EUR/INR
3100,2016-09-28,74.61900,74.71890,74.31000,74.45490,EUR/INR
3101,2016-09-29,74.45460,75.18830,74.45460,74.95020,EUR/INR
3102,2016-09-30,74.94990,75.01760,74.31990,74.91890,EUR/INR
3103,2016-10-03,74.86860,74.90930,74.40140,74.59730,EUR/INR
3104,2016-10-04,74.60960,74.65980,74.10540,74.52150,EUR/INR
3105,2016-10-05,74.52350,74.77930,74.20390,74.57520,EUR/INR
3106,2016-10-06,74.56590,74.66960,74.41720,74.44860,EUR/INR
3107,2016-10-07,74.45460,74.66790,74.12560,74.66790,EUR/INR
3108,2016-10-10,74.60390,74.64550,74.07720,74.09910,EUR/INR
3109,2016-10-11,74.13370,74.57830,73.82090,73.84370,EUR/INR
3110,2016-10-12,73.89610,73.93020,73.52220,73.60950,EUR/INR
3111,2016-10-13,73.65600,73.98170,73.51930,73.94160,EUR/INR
3112,2016-10-14,73.80440,73.94700,73.18940,73.18940,EUR/INR
3113,2016-10-17,73.21210,73.56730,73.14660,73.52420,EUR/INR
3114,2016-10-18,73.51620,73.66420,73.17400,73.26260,EUR/INR
3115,2016-10-19,73.30500,73.39730,73.06770,73.16660,EUR/INR
3116,2016-10-20,73.20100,73.40080,72.92200,72.96150,EUR/INR
3117,2016-10-21,73.05160,73.38070,72.73590,72.86210,EUR/INR
3118,2016-10-24,72.86450,72.92290,72.65170,72.73370,EUR/INR
3119,2016-10-25,72.73340,72.84240,72.48940,72.76640,EUR/INR
3120,2016-10-26,72.77680,73.15030,72.66420,72.92630,EUR/INR
3121,2016-10-27,72.96140,73.09210,72.78670,72.85030,EUR/INR
3122,2016-10-28,72.85230,73.42010,72.84690,73.39440,EUR/INR
3123,2016-10-31,73.34660,73.37370,73.05030,73.20780,EUR/INR
3124,2016-11-01,73.21210,73.87600,73.07970,73.73780,EUR/INR
3125,2016-11-02,73.79860,74.18140,72.71810,74.06530,EUR/INR
3126,2016-11-03,74.06260,74.24610,73.81340,74.08130,EUR/INR
3127,2016-11-04,74.04200,74.47300,73.91120,74.47300,EUR/INR
3128,2016-11-07,74.19150,74.38450,73.62180,73.74110,EUR/INR
3129,2016-11-08,73.74140,73.82890,73.06960,73.07790,EUR/INR
3130,2016-11-09,73.17810,75.60000,72.56160,72.63010,EUR/INR
3131,2016-11-10,72.64110,73.69790,72.44630,73.06100,EUR/INR
3132,2016-11-11,73.11040,73.63610,72.71520,73.32520,EUR/INR
3133,2016-11-14,73.20330,73.26840,72.60290,72.83320,EUR/INR
3134,2016-11-15,72.84580,74.30870,72.60240,72.70430,EUR/INR
3135,2016-11-16,72.73380,72.95720,72.53870,72.83160,EUR/INR
3136,2016-11-17,72.77040,72.88280,72.21250,72.26940,EUR/INR
3137,2016-11-18,72.27320,72.42230,71.93300,72.20810,EUR/INR
3138,2016-11-21,72.21420,72.59870,72.10190,72.57990,EUR/INR
3139,2016-11-22,72.56690,72.78920,72.36040,72.75560,EUR/INR
3140,2016-11-23,72.78400,72.97860,72.47290,72.60160,EUR/INR
3141,2016-11-24,72.55550,72.77040,72.27300,72.65500,EUR/INR
3142,2016-11-25,72.71430,72.80780,72.24660,72.53940,EUR/INR
3143,2016-11-28,72.64010,73.33070,72.52650,72.78610,EUR/INR
3144,2016-11-29,72.79530,73.10460,72.60510,73.07960,EUR/INR
3145,2016-11-30,73.06690,74.30870,72.38410,72.64320,EUR/INR
3146,2016-12-01,72.61990,72.96790,72.37540,72.94320,EUR/INR
3147,2016-12-02,72.99520,73.08010,72.52920,72.61570,EUR/INR
3148,2016-12-05,71.69010,73.36660,71.69010,73.22370,EUR/INR
3149,2016-12-06,73.20300,73.34110,72.49900,72.61330,EUR/INR
3150,2016-12-07,72.61290,72.91820,72.49730,72.55380,EUR/INR
3151,2016-12-08,72.56420,72.89380,71.46790,71.53900,EUR/INR
3152,2016-12-09,71.56240,72.66660,71.13490,71.26730,EUR/INR
3153,2016-12-12,71.15700,71.78880,71.04090,71.74640,EUR/INR
3154,2016-12-13,71.75690,71.99820,71.54760,71.62630,EUR/INR
3155,2016-12-14,71.62560,72.01400,71.35420,71.46160,EUR/INR
3156,2016-12-15,71.74870,71.74870,70.44270,70.71280,EUR/INR
3157,2016-12-16,70.72170,71.03380,70.60590,70.92700,EUR/INR
3158,2016-12-19,70.97550,71.03080,70.53200,70.58920,EUR/INR
3159,2016-12-20,70.59190,70.83680,70.44260,70.58050,EUR/INR
3160,2016-12-21,70.57030,70.88530,70.50340,70.75240,EUR/INR
3161,2016-12-22,70.74350,71.25960,70.73200,70.82460,EUR/INR
3162,2016-12-23,70.81240,71.13070,70.74250,70.89630,EUR/INR
3163,2016-12-26,70.93300,71.00150,70.75430,70.86250,EUR/INR
3164,2016-12-27,70.88010,71.16890,70.73450,71.10580,EUR/INR
3165,2016-12-28,71.10980,71.50740,70.79510,71.07500,EUR/INR
3166,2016-12-29,71.08860,71.36710,71.03000,71.30090,EUR/INR
3167,2016-12-30,71.30190,72.00110,71.23060,71.49190,EUR/INR
3168,2017-01-02,71.49880,71.67390,71.24030,71.33540,EUR/INR
3169,2017-01-03,71.31490,71.49160,70.79300,71.08770,EUR/INR
3170,2017-01-04,71.09010,71.23900,70.91330,71.22580,EUR/INR
3171,2017-01-05,71.21830,71.90290,71.18370,71.84650,EUR/INR
3172,2017-01-06,71.83530,72.10640,71.71500,71.72380,EUR/INR
3173,2017-01-09,71.79670,72.11040,71.67180,72.09930,EUR/INR
3174,2017-01-10,72.09760,72.33550,72.03530,72.13850,EUR/INR
3175,2017-01-11,72.14190,72.39070,71.57370,72.08560,EUR/INR
3176,2017-01-12,72.17890,72.61410,71.87670,72.32790,EUR/INR
3177,2017-01-13,72.32580,72.69260,72.26470,72.56740,EUR/INR
3178,2017-01-16,72.49300,72.58380,72.07220,72.19640,EUR/INR
3179,2017-01-17,72.20250,72.81520,72.11400,72.73390,EUR/INR
3180,2017-01-18,72.73300,72.86650,72.53090,72.55410,EUR/INR
3181,2017-01-19,72.55200,72.75370,72.22970,72.62060,EUR/INR
3182,2017-01-20,72.59910,72.90120,72.44080,72.85840,EUR/INR
3183,2017-01-23,72.89000,73.32060,72.37330,73.31100,EUR/INR
3184,2017-01-24,73.32980,73.34250,73.09150,73.16870,EUR/INR
3185,2017-01-25,73.16970,73.26860,73.00170,73.07810,EUR/INR
3186,2017-01-26,73.09440,73.21940,72.67210,72.80160,EUR/INR
3187,2017-01-27,72.80600,73.16500,72.65890,72.86020,EUR/INR
3188,2017-01-30,72.98700,73.13400,72.20520,72.60100,EUR/INR
3189,2017-01-31,72.60140,72.98540,72.48420,72.86690,EUR/INR
3190,2017-02-01,72.88820,73.05250,72.40450,72.56450,EUR/INR
3191,2017-02-02,72.57400,72.92710,72.32070,72.34990,EUR/INR
3192,2017-02-03,72.34620,72.52480,72.15900,72.46210,EUR/INR
3193,2017-02-06,72.46790,72.56300,71.96200,72.23540,EUR/INR
3194,2017-02-07,72.23170,72.24180,71.82680,71.93930,EUR/INR
3195,2017-02-08,71.92140,72.03100,71.49360,71.64190,EUR/INR
3196,2017-02-09,71.72670,71.83290,71.10310,71.14250,EUR/INR
3197,2017-02-10,71.13250,71.36210,70.97770,71.11330,EUR/INR
3198,2017-02-13,70.99470,71.35410,70.89030,70.90810,EUR/INR
3199,2017-02-14,70.90410,71.33210,70.62490,70.69140,EUR/INR
3200,2017-02-15,70.69580,70.92600,70.47880,70.89390,EUR/INR
3201,2017-02-16,70.86910,71.62530,70.58820,71.59520,EUR/INR
3202,2017-02-17,71.59210,71.67390,71.14720,71.19510,EUR/INR
3203,2017-02-20,71.25010,71.32620,71.00300,71.02030,EUR/INR
3204,2017-02-21,71.01460,71.09150,70.51440,70.55390,EUR/INR
3205,2017-02-22,70.56060,71.09050,70.27370,70.64340,EUR/INR
3206,2017-02-23,70.64880,70.76170,70.39380,70.58220,EUR/INR
3207,2017-02-24,70.59690,70.73270,70.33480,70.33480,EUR/INR
3208,2017-02-27,70.39750,70.95560,70.38240,70.62920,EUR/INR
3209,2017-02-28,70.62890,70.90630,70.52550,70.53850,EUR/INR
3210,2017-03-01,70.53650,70.70980,70.35630,70.38860,EUR/INR
3211,2017-03-02,70.32250,70.42660,70.12390,70.16240,EUR/INR
3212,2017-03-03,70.15000,70.93240,70.14600,70.92080,EUR/INR
3213,2017-03-06,70.84830,71.00270,70.50360,70.54050,EUR/INR
3214,2017-03-07,70.55080,70.65290,70.37710,70.41920,EUR/INR
3215,2017-03-08,70.41820,70.59460,70.33430,70.41690,EUR/INR
3216,2017-03-09,70.39020,70.75620,70.26490,70.62340,EUR/INR
3217,2017-03-10,70.62770,71.19690,70.42040,71.03180,EUR/INR
3218,2017-03-13,71.09510,71.14530,70.50220,70.50320,EUR/INR
3219,2017-03-14,70.49990,70.62930,69.72740,69.78180,EUR/INR
3220,2017-03-15,69.78830,70.08220,69.27740,70.07470,EUR/INR
3221,2017-03-16,70.15360,70.45490,69.95530,70.43920,EUR/INR
3222,2017-03-17,70.42580,70.72220,70.22370,70.29590,EUR/INR
3223,2017-03-20,70.32860,70.47760,70.05840,70.17000,EUR/INR
3224,2017-03-21,70.09330,70.90070,70.07760,70.79820,EUR/INR
3225,2017-03-22,70.80240,70.85040,70.56930,70.66940,EUR/INR
3226,2017-03-23,70.64820,70.77510,70.50460,70.56600,EUR/INR
3227,2017-03-24,70.57350,70.76540,70.42430,70.64470,EUR/INR
3228,2017-03-27,70.96620,70.97510,70.55080,70.59310,EUR/INR
3229,2017-03-28,70.58920,70.80480,70.27660,70.33130,EUR/INR
3230,2017-03-29,70.35110,70.68480,69.72040,69.83310,EUR/INR
3231,2017-03-30,69.82660,69.91390,69.20370,69.29530,EUR/INR
3232,2017-03-31,69.28820,69.41400,69.08930,69.18950,EUR/INR
3233,2017-04-03,69.22950,69.41600,69.15230,69.31890,EUR/INR
3234,2017-04-04,69.33090,69.54820,69.18040,69.51140,EUR/INR
3235,2017-04-05,69.51530,69.57790,69.14080,69.38350,EUR/INR
3236,2017-04-06,69.42170,69.44350,68.73570,68.78260,EUR/INR
